2020_10,2020_11,2020_12,2021_01,2021_02,2021_03,2021_04,2021_05,2021_06,2021_07,2021_08,2021_09
1318641551300567041,1333571772910854146,1337061318789124099,1352007932074979329,1364010767884845064,1373221093687762944,1379212564790452229,1391877576575041539,1410299931588399104,1418544488759312384,1424736520150216711,1433660885948633089
1318920865086644226,1333184471785500672,1337282288883818498,1348918434478891008,1365633214434410497,1372717082287218692,1381986731487072257,1394375373853532162,1405226578414649345,1411486049608646657,1429878131695960064,1433908622506045440
1321418833568034816,1333287998025154562,1344318624895533056,1346636912040132611,1358751167703093253,1376618492837965827,1380360018982232067,1392786868152913921,1405155868916789249,1414262510140760068,1425472801624952832,1433880257006690307
1320163070409363459,1333245319090483202,1343093998840393728,1352024184088621057,1356752238530633730,1373008084944224256,1387036202482737154,1398890896792297483,1400064696024248320,1420102265965326342,1425085013574529030,1433465847448850434
1318802957517946888,1333219998253408257,1335094834751807489,1346175356382822400,1364490624649551874,1377403353265672197,1381634943361511424,1392517222203936769,1404423020823805959,1418039673016836105,1423980377161482242,1438330554328526851
1321216878199640065,1326045867531358208,1344299522416136202,1353215631437520896,1364550726693904384,1374724545098215424,1378812594149019652,1394507469351755778,1407418986539716610,1419266622859132933,1428845494592315394,1434550694644695041
1319589173779697665,1333165278050594817,1339410586518601728,1353758974797996034,1365484334891859971,1370026252321484818,1387115309442686977,1393627703853690884,1410400403439570944,1418560460991860742,1429520235254534147,1433816671853154304
1320248625323192321,1333478563794870273,1338122210419077120,1352787496850100224,1362880030234341380,1376206843832328194,1380565673311666180,1393588976582369282,1401529366375325699,1420884482685538310,1423037814141194241,1441997254475218950
1318866765292634117,1333180181767467008,1335827282338799620,1349558287209951233,1361521924141113353,1376535149060321287,1388177554272657413,1389951021523296262,1409148684017754115,1419976845219581952,1421951533726375938,1436101319807410176
1319884288586809345,1323899308383608834,1334245938857193473,1352710534479507456,1364831124975935488,1377210733096800257,1382418242367582213,1393739149136519169,1401990512899506187,1413375740423323651,1422782933669236741,1435591854876200963
1318401477552099328,1332746091478069253,1344046179919794177,1346614883639468032,1363736638665486337,1370818072790102027,1384436299562725377,1399352802732818433,1410005577154142216,1413912380208291842,1430268039434485767,1443356871222497280
1322676888238661639,1328455551022456833,1339514261723357185,1352366999649718272,1362107523319357444,1377113128119365642,1385591254998818819,1393254245604884483,1404007506855215113,1417980515777490946,1424414658988060679,1433356967486148610
1321580698097111040,1333274893153165312,1340345285847990272,1346180276720988162,1364073381105000453,1368967461563994116,1382555759553167360,1389781110004101123,1408422344687763460,1420028574564769807,1422337799382986755,1443406970342543360
1320544792795848704,1326973581226635266,1338611298314149891,1346166916285685761,1356943570255634432,1372234374901563397,1382775641502793735,1389364849126252545,1403618351851524099,1411644824453713926,1428309804301250562,1438341537675481099
1321145538922860550,1323058145376178176,1341073242681991171,1347137783907946496,1362406605619355653,1369744422620004357,1380153189136277505,1391767599294320641,1402991132422795270,1420994274166939648,1431682945849298946,1435644762476802048
1320260777551433729,1326250966753153027,1339078293820203009,1350649135242817538,1359528313174253570,1372499935858413568,1380618789839077388,1396089075879358469,1407310562028134408,1420869645733613572,1423490335901114369,1436085124404334596
1318580305557659650,1332032856516927490,1338540628540608515,1347605172621627394,1365748942827180032,1366429237440307200,1388313987935260679,1392952972364156935,1409848063498371073,1418880580192714757,1428786043336151048,1435661663060041730
1321157333469245448,1330190830716547075,1338987620295184393,1355541573266771968,1363118295554150404,1367614346398863362,1378466018985709568,1398957253848449026,1405734276503592961,1412106447509495808,1430175031397601290,1433545948223860759
1318426645921935362,1332590204050415616,1341596670644137984,1355972507988353026,1365513426387292160,1375210728471281669,1386718661034053637,1398940190299738121,1405532096576114700,1421655435560603649,1426418622839226377,1442441368190791684
1320758113251651585,1331860239075794945,1335224716206936065,1355425108798660609,1359889880420130818,1376276782379307009,1382024907974979597,1397052266226626560,1402502927718092800,1417259626345734145,1429495754398257156,1438702330828918786
1320543246116945922,1329928199753654274,1336369291449397248,1349076096747261955,1361120400873242628,1376880673311633413,1378188756629487621,1397431830186401799,1403655565994348545,1416874556225110021,1432105913486385160,1443765923303854083
1321863112912457728,1330848329023033345,1342631958598344706,1350645541948977157,1362666216641359878,1375833568665026566,1380521352189206531,1393217983099592704,1399699543940382727,1415338481698676739,1424933634147069987,1435990004841463810
1322619660378976256,1333466508173795330,1338198616268304385,1345137705865408514,1363562368966426625,1367237523777413120,1387137574356111365,1391518136210530304,1402708575118626820,1420925189290971140,1424257953822085121,1441183347749777411
1318242473852964871,1331617459414200322,1342843213950955521,1350131429976530945,1363938509933936641,1373532301213175808,1387097960551432201,1388649273395499010,1402087954898583557,1418278866167160832,1422273003434528770,1437637704385056775
1320349274324955136,1333132066058366984,1335131432130400256,1348053391168184320,1361382750536798209,1367856568717475840,1378493273036165122,1392595707966726151,1402884791394054150,1419663278083563527,1428396812839407624,1436655495977242630
1319125941378011136,1330848811053363201,1336668436542464000,1355844188118642688,1364935986694782981,1366718972100444165,1379529988911857672,1393505189173342211,1405567939026329605,1416552000213327872,1423310182826889218,1441569493034192901
1322453483849732096,1326908640247361537,1336716625815379968,1346652599894896640,1361388688467460097,1367510023807582209,1385150861953978368,1389394406839627784,1404378394318544896,1419106519694684162,1426039534832259072,1442663992430841862
1319921659646599168,1328942139821133824,1334939316938813441,1346414521687175168,1359216198014107667,1375471471984803848,1386600034838384646,1394369572413784065,1402247792047894533,1421665878043762688,1428704638040219652,1435321211798663179
1320614023470174209,1333472491272953856,1339111727854735360,1346660311625961475,1358066086541889538,1369549463359000577,1387423009628168198,1393601079439335428,1400958921385316355,1418592948510466048,1425313504290955271,1442989920650285066
1321550232858054663,1333002917956227072,1342851495658737664,1353317529003974656,1366214830273814529,1374896360399441921,1385794255348768770,1394493586679373825,1403000440850026501,1421235320796889095,1432492092308213760,1434628299230121985
1321228400233648129,1333607172165562370,1342508443534585857,1349508577120043008,1363623763091222531,1374885707831861249,1380339006119018500,1396852473705418759,1401472878357385220,1414945206739390465,1430846020209070083,1438770142477897729
1321475038936211457,1330563957531271171,1336914427640090625,1355287112317345792,1364029144393277444,1368979782898085891,1381472862750568448,1398937689068429314,1408105008592195589,1413450902950711296,1430546838722129930,1436735495741054980
1321957580181299200,1330452562147823616,1341516895451799553,1346353755554398209,1364804277189795840,1369205702393266179,1385184580697792517,1395996348915331074,1405365748311134217,1418884206172725248,1431958746964631557,1443625325854957575
1318481872532418561,1333569487916978177,1342367194815066112,1353510263564079105,1362055825339146244,1370938748507144196,1384895518497718272,1394192903589793795,1409287649089753100,1421659995788042241,1421999124371681280,1436167460390985731
1321244678226731010,1333454719667331074,1339960758688501762,1349013531795066885,1366082030438670337,1376017323631509504,1380455212305895427,1389719724121022464,1402218981113700365,1416106475953471492,1431303640749428740,1440657145557504007
1320450481219665921,1323442867340218368,1343245665099505665,1350393328370647047,1356241145584640000,1369062216700338179,1379252740472340481,1390870018938781696,1405705731148369922,1420828019116187651,1421903766912225280,1435971255635570690
1319153949845454849,1323924986529148929,1339211172952690688,1355090270065471491,1362776826813292550,1374970895815573507,1381287077703249925,1399061301381537795,1402114460932734977,1421202483016179716,1425651024493154305,1433423531660951555
1319146806551351296,1323581750866550784,1336677767556050944,1352653034262650884,1364713176227528706,1368973576112648197,1387108761161146368,1393199598160732161,1408285909989089283,1416086923920224260,1426194947980488717,1435339580790673408
1320410481996238849,1331131215043182595,1336892526612066304,1354417537824546818,1364659870126010373,1377017989195837441,1380871092634587138,1393351156878004225,1402557161872367616,1418149897166106630,1431471327932784641,1436453482672840706
1318476006357946370,1333491937924444160,1339655485612548099,1353749739515355144,1365384105119088641,1373855890563084291,1383430760871256064,1391145639287873542,1405676417455513600,1419851071841787904,1425436290846281736,1433297362416459776
1319233708126277633,1332313855595307008,1343255172969975808,1345569870562398214,1363245793973399559,1372274672214056961,1382197529899528198,1393149180776943620,1404507268465319937,1419707921974239265,1424715980895367169,1433246335860346880
1318927577852071936,1323093880804380673,1335122735538683910,1349543862058958849,1364585890350268419,1372168987698663424,1384854490088624130,1393266738129739776,1402612195628834819,1420972256507809796,1424725687739592705,1436138718780350467
1321285146411057152,1332566301903097856,1335206028007395328,1351744865802084354,1356619864421597184,1375594557040164874,1378662986991157248,1399531385887416321,1405318513502326784,1420414594472894468,1431513714134487043,1443102729119883265
1318637308820791298,1329092632673349638,1344383420592435201,1345730491329228800,1356259433660227585,1376904528721805317,1380151857285332992,1389982683405504512,1403159553504681985,1420436959831502856,1428742504858402823,1438679796062502917
1318899361741479936,1333178201053523970,1340097067146993668,1345531746092265474,1359916062763085826,1370937710047858690,1377545255055204353,1389444365735452672,1402332083058405378,1419773827211423781,1429452439120347139,1437541967563345920
1322040253746716673,1325979724514996224,1344133012527583232,1349972863831453696,1365712098626576384,1369932586353561606,1386604908024143873,1391560314441895944,1402616836001255428,1415804880162230272,1428775008352964610,1435671045835567111
1321786088109887488,1326834281214169088,1339932411220668416,1350528789072105474,1358519915028873222,1374307788051124229,1379603707847790592,1394656845957115908,1409290228322480130,1420124798584229891,1429523527858806788,1436337956185333807
1322533824723591168,1324857123449319426,1333715733575045120,1352453430770622466,1365408564815290369,1376328583329816577,1384925084050239489,1390033785643806723,1402053820184596499,1420730165190172674,1423749124311199753,1433098471502856197
1319368607868936192,1325441914242527232,1339903237135216640,1352564223465938945,1359632521210822660,1374600241622753281,1387101466700173315,1389642057774510085,1405210889016418307,1416002450910187524,1430025726590431237,1436328304349351939
1318499248296595458,1333187687361224709,1338176639914668032,1349095983993516035,1363563932187824132,1367463934010167296,1384403582158479362,1399298209038569473,1403506744911753216,1417131257410973696,1432291419532709888,1436866348198633477
1319241346188627969,1328473416580681728,1342472541999419392,1352789130195988481,1362489876789231618,1372975256487358467,1378251293916069890,1398433181632708617,1410048595735322624,1414759233195692035,1428759496747360260,1437214722131177473
1321326999441473536,1330483970245582849,1339255109562347520,1346007013801791489,1363293666211676161,1376092741780770822,1388316551531667460,1394981143347408901,1405262586455760896,1421253880348827648,1430665104400560128,1436706657032015872
1322557694595780611,1330252418362335238,1340636092622663680,1349036676513984514,1366225987516661760,1373662212489764864,1378443983362387972,1395605408027353091,1405043152847720450,1416215967219191812,1421850885945274369,1436640456532799491
1318228583127527428,1333144339644514307,1335647157228097539,1352774810024239104,1365000427008188422,1368191715451019276,1387124532473782274,1393526606464012292,1409994468506353666,1419039661750505472,1424008125716254723,1443480107146952705
1320464356312842242,1333478680811741185,1336666362786222081,1345676499744153600,1359651835276124160,1375494944455061508,1387069565062893569,1397818068294795264,1407798719857278976,1420926847739645955,1431014977276506115,1438495099604901893
1318625738564751360,1325857151282278400,1342479362449408000,1346730778089033728,1356294715990110210,1376263552059633666,1377607240048373761,1392883158236999685,1409290412746022913,1414337754037633028,1422737593062543369,1437511370182991879
1319407372658331648,1323871531303198720,1341071446559383553,1345811386560032770,1358567902711013377,1368963036531351564,1377847392792322049,1393547137837899776,1402985949307363337,1418307880831176704,1432796481350635520,1436394252284661769
1318406538726440961,1331481124099534851,1338475890959773702,1351049244682158083,1364521878195490820,1377263351085076483,1387917588118835204,1388704992236867584,1403718454717390853,1419191204269285376,1422368377679515667,1436141670416924674
1322546466611777536,1333598440283107328,1334619476722151424,1350373239449661442,1357743441690689538,1369021621416165376,1387815398129680386,1399375365315903492,1409654182898855936,1417487896798535688,1430483448184070146,1439933154194829319
1318499197247651840,1326060239347736576,1339252215731482627,1350240835158372352,1362567849668206592,1367470760261001218,1382332981868703745,1393222933888262145,1404260044166868992,1421533965815517184,1428064494828335106,1436352122723856384
1318725901908119552,1333142588363329538,1342258215728390145,1355569451308118017,1365079812566573061,1372580261272113155,1378013707935092742,1399403481086185480,1402704518077464578,1414335005707448322,1423216718411747332,1436473956991598594
1319751244966232065,1332931759420235776,1336019664334249984,1351257392223281157,1364584207926915077,1371843796678418433,1387813763676610561,1396779513778999301,1404458514660032515,1418656662882332672,1428703690542649344,1436120885899902985
1320520827855642624,1326121149676335104,1338691714509365249,1349686833748324353,1362469616648400904,1374891591173738496,1385335466992357381,1393537420801581056,1405905881003220994,1415832067183681540,1426835534211555333,1433628392272941057
1321234499259125760,1333140585746665473,1343912693930012672,1350855854166335497,1363355380655534080,1376532503511638022,1385209351405715457,1395046324999950336,1405904258319278086,1420236190704361477,1426316064233766912,1435469700587266049
1320251497519714306,1326269304103444480,1344606513768194051,1346663429046759424,1356258713066205187,1368628718982270979,1380030340723539991,1392969446898143234,1401719253774995462,1416361727248240642,1426395069960044548,1439393644344184832
1320433260078444545,1323663454176235525,1338204557315354625,1346657623299526656,1357117852243877889,1367557551139803136,1387433853116026884,1389323768259096577,1404709246986428418,1421583722017611778,1422469525157654542,1439453476728152065
1322614912489848840,1328488525205946370,1340782921511100416,1350443912066785283,1362861567767941120,1367621021784805377,1384246068246810639,1399057635266023425,1407075502196727808,1413564062441541633,1428363685433540613,1436078718456373248
1320158283349561345,1330721592523984898,1342322456678309888,1352204810712440833,1363524148601970688,1370247137611673600,1381090795122352131,1393616105755795461,1403811310693801989,1418005410615857152,1426857423067783170,1435782692109369353
1320581047914917892,1327528742906978306,1334646633401708544,1346658613373222912,1359515229156110336,1377282109962862594,1387487979233374210,1389333527926292489,1407671668202483713,1413519339618197507,1424408174258446336,1441003929349861376
1319075754269958144,1326089907002089478,1333813841348718594,1351789434673328128,1361390163289595905,1372865948269617154,1380959907223117825,1392933507140255745,1404019144052334599,1417904074943451137,1427473916474265603,1436782070265630723
1320102815184965633,1333388376427401217,1335813628847505408,1349113353768153092,1361048743307575299,1373126970154835971,1379148281536733186,1389139328618614786,1405163246026362883,1420999573816942595,1424764868322865152,1442907877790810113
1321817187095629824,1329794487749664770,1339108185743925248,1355931143317696514,1365188133764149248,1371967802932871169,1382077452453871619,1389648835354431491,1400545658935955461,1413092148501786626,1425784389544251394,1438669504955944961
1320209048260603904,1331160722932285449,1336138534927863808,1349811824057729025,1358406939017949185,1374157215175704582,1385708049772552192,1399496326568624128,1401498187257483267,1419892641106300936,1424173734273949696,1434221428744798208
1320499671442333701,1333557392408240133,1335520515016945667,1353742822428602374,1361043793873616902,1376704556982239233,1380396087115182086,1394219755255386116,1408596822583439370,1420419126703521793,1432927092916686848,1433777021524529153
1320845821517201408,1333450154637025280,1338870836405673986,1346622969079074816,1358128388574240772,1374657150660804610,1379025493815656448,1397991437266919424,1406648018338729987,1417849289213194245,1430552458116296706,1436015535850938372
1321209929911341057,1331973083192844288,1342291188737576963,1346627035473522688,1361590316931768322,1377295775437185026,1387006681951969280,1390720025678524424,1408088872534396932,1419463897732505600,1422817035776499713,1441185870824964098
1322131371532443650,1333176087577120769,1342125032978460678,1348704916479627264,1362967961582059527,1370493136540155908,1383088726868381697,1393861069588901890,1410381848400654337,1416125894238814213,1428746344882135047,1443737950160920579
1318488780983005187,1329211832591134721,1342531308451319808,1350534982117298190,1362843844497338374,1368120552980877317,1387224979146788865,1391326294131056641,1406040162258329606,1417462792131653637,1432508628330692620,1436288656151560194
1318827389305184257,1331145671467036673,1343342909849018370,1353409422400360448,1356941566389190656,1366612630413193217,1388153426953969666,1388697333701873669,1409514408548569092,1420788839203885063,1425595422836461575,1436372855365771265
1319204190061723649,1331262059225382912,1334282365108060160,1351500030440456194,1364694495720333312,1375909234848698369,1381078660430454787,1388679632002637825,1404581411063881734,1421614239085694977,1423661037056892935,1436170529178849281
1319103015014535168,1331524352039333889,1336132372333473792,1346471973778407433,1362354564696006657,1371810977428148226,1386783545394442246,1388861126360903686,1409983050189099010,1411696114131083269,1432220657081884672,1442207344801325061
1318670971625218050,1332994147947601920,1343224891722575873,1349351052546605057,1362023404170141698,1376894062196850693,1378355583301128196,1393757830436442112,1407676427097436165,1417158708639973380,1423094406312337412,1442873304142868481
1321760989533143046,1330885419060387840,1337493707222728704,1346628897132089344,1361110838866804736,1371645039558811648,1387383071360438278,1397242070159564810,1407796017446068227,1418795238060138501,1424709629112590336,1441657612957716485
1321291995487326216,1331156723332046851,1336671917453938688,1353079372282880001,1361777529816686600,1366371709264277513,1386502957101948928,1397636262018916360,1403187860107366401,1415424999746273281,1429382216962936834,1436162808488595465
1318309714090987522,1326609232838361088,1337188367608524802,1349705918494158849,1361451055746146305,1370019476876492808,1384897738198945792,1398696642178695172,1408462046090326022,1413088798343376896,1430948436417863691,1436423115274293248
1319637754221891584,1328644780407066627,1340953283377025025,1346637041245810690,1356549278441877505,1372936833160638470,1384540547751231489,1392999332006309891,1409612409745162245,1413563386433003522,1431847966785130499,1437749199794319360
1318885612301262848,1331255739575193602,1334954531034034178,1355597911036465152,1363957948398133250,1367786923884969985,1387136927359545353,1393383782393253889,1403799349197524999,1420275465017729027,1432435910692548621,1436078251928133632
1320712747798142982,1327313880792576001,1333824060602593280,1346616629807906816,1362418558223941639,1372666336225136650,1381815286425391104,1393014739870093316,1402963102031880199,1411716096294490113,1429325549361577988,1433763654873276446
1318421593635344385,1333451825610047490,1337677314809688064,1349353266530889731,1364643757186981888,1375291157165469705,1386063738906857483,1398331644684218375,1403736729413197826,1417584835451707394,1424565402676379650,1441979020938072073
1318567012919103490,1333122175285350402,1342917641514713092,1346628962873561094,1356651938616639488,1372589522584801285,1386795424791531522,1393688814531530761,1399931780568780805,1416182882033410057,1425418182232350727,1438617912336601088
1320390287886372866,1326614112466427904,1343317910031376386,1347983831387811842,1360204876026949632,1369598970201333760,1379776088423948292,1393332841191153664,1409091608264339457,1410645780818546688,1430174089738702855,1437795041272021000
1321334724284080128,1330821551499976704,1340710473323429889,1350378017231499264,1364066191380217857,1368973107428552705,1379582750638886912,1396426708337758208,1405902023388659712,1420048340641796098,1429175817033195522,1438223354234802176
1321139683917783040,1326810625771757568,1333966315967672320,1346932534937071620,1362890587612073985,1371285605641027586,1380205452819116034,1398631699915804673,1406698731710320642,1419438081216819204,1430218099500912644,1439792378005504000
1321750923840946176,1332916142814453761,1339923383606239234,1345499197617836037,1362872318918295552,1367235429821526021,1381596969135669251,1392871850619723777,1409931822407032839,1421078887942008833,1422512832864718851,1433409646979649547
1320814197329010691,1331276767567384578,1342604000395345921,1346175575170445313,1358209788384051201,1376216709770674180,1388295712576741380,1396173608540688386,1404670939556577284,1420807279490867208,1425578475403030537,1435751483232894976
1321871525654519811,1324923103063937024,1340709569614340096,1350085077577977856,1357155001978732544,1374162232788062215,1381068128214392832,1390411914644271107,1405199125184925704,1418025234691731460,1421876877690499081,1440049696051851273
1318452665857212416,1330004808745435137,1341208332506259456,1345790405464317955,1364589366492954628,1373432089173983235,1381535285754875909,1393034452155121664,1408437172542349319,1411395922186092546,1428035992829796355,1440622243306872842
1318618996573429763,1322898672259010563,1344391658536919040,1352683213051879427,1364556342665633792,1372624437275631616,1381257842850549763,1399301915599458306,1407850630056595456,1416459843335073800,1425580435850108934,1434892773807869954
1319543687907561473,1329089029405458432,1340686251880554496,1354469711245881347,1364458796383432704,1370389111517876226,1380927707085733894,1393020486313930755,1404424632304873479,1420523040568483840,1425204844579729408,1436540667925303303
1319326375799672834,1327093204534095872,1340800291051089922,1352823438021279744,1357645758737039366,1366599344376459264,1378012152875737093,1395993602052870147,1409533828805300240,1417932811412156439,1430554738303639553,1441866266961133574
1322030511372513280,1333657257347850241,1342609414008823817,1354864591277318144,1360559321004843013,1376622759485267969,1385889476166230016,1395027012021018627,1404882830031736839,1416490097671823364,1422940391083491329,1436161950279352327
1321964087048327168,1323967263008018432,1338576077330010118,1345480127233150976,1364784495497420803,1373433602306945027,1382702306265825284,1389580015289917441,1400134532079230978,1420885037990486023,1429224417859706882,1436184439663443969
1321143785326170113,1324968513472098304,1338225448388587520,1346618158287884288,1356703553621008392,1376346475530235904,1387597740935315456,1390739861397716997,1401872051594575872,1412856328301781003,1423016001935798276,1443277840061976586
1321017195426574337,1323267033446912002,1344016054771707905,1353805559024115712,1365026905330753538,1369089003706867713,1379425041188847619,1392948789061824514,1404056016573014021,1414419167537623043,1422932744196313088,1436290213203038230
1320770497777332225,1323299515861000192,1335832095424466944,1355880972965867524,1362572754436808707,1373228959488487424,1381807592444465154,1393073179912986627,1408232571322867714,1416670704033046528,1429912179902500866,1434250971199250438
1322347688453677057,1332319180880691202,1334541440110616577,1355686540500844546,1361321574037676035,1371783180697665537,1387433282153951232,1399052605532295173,1406627828196642824,1421295157425627137,1425488506659512325,1438905358240690184
1321754718591315969,1330997134229975041,1340673930760110080,1346636896143691776,1357551241249882113,1376908576690688006,1379341588074278913,1392188460933341187,1408064939655192582,1420698239146369028,1429869320725614592,1441749373243768832
1320246819788521472,1331499374887661568,1336929181041635329,1348922375207841792,1364588867559514117,1374410559018299398,1384382756319281154,1394277320161120257,1409209909535780877,1417982740461355009,1430018018071953410,1441397283619098624
1319996330270461952,1330601623127814146,1338494369611927552,1355857251475591172,1364127475203264515,1369072241384648704,1387440246875475968,1395742047110406150,1407859161174581249,1419999948112859158,1424767078569897992,1435927392250470405
1321669201350840320,1329257147327078406,1338683478192185345,1355251323340525576,1362847499816476680,1369234375066464262,1385680694676910082,1393217209774878724,1407428885613056010,1415828354419331072,1425203878883209218,1436121579419750405
1321740914906181632,1329151727040229377,1337065983337406465,1350233581507936256,1364120943870803969,1374158829399777280,1385362472891293698,1391415685352460289,1406417329601138688,1416835316963553280,1428437415862079490,1442941857940443136
1318590880891232256,1333132963169542146,1334152350592864258,1345793814808682498,1366205354485383171,1368963533644369925,1378942221739692032,1393230606209794049,1400160718062768132,1418219057510191113,1425955606498844672,1439063706575507456
1318838174303604736,1331359197578088449,1336676810365558784,1346612386707345408,1362235583637172224,1372433113457029121,1385295522110472192,1389646528009031680,1405288293462274053,1415445824516075520,1429632695387271177,1435257637906489344
1322121906196258816,1331905715536097280,1340491924092928001,1354357763464425472,1358445430586175489,1376608841849266179,1382359044602548224,1389912112210788358,1402712740653842436,1418604510998638597,1426153980464402434,1433811387273285634
1319691642593574913,1330377001958576129,1334134610377236482,1353525711768854528,1365721591942844420,1368657892451172359,1384205595335479307,1389830839698132994,1404204774342471682,1421648308003557383,1425596314478383111,1443529755844911104
1320390367913648128,1329901637733900288,1342352025997221889,1350634211108134920,1363252142455349250,1372715732853649412,1384774523183157249,1389603791553634306,1402638369008406539,1418257545232330757,1423760039051935747,1433234585412780039
1318472982679805962,1333271836201791488,1343960079066869761,1353023180101754881,1356564548703166466,1374077945749196803,1378718239069462528,1395895739704807432,1408216395226124290,1413088981768671241,1428590088913575939,1435680871877648388
1319781387109425153,1330375404666953730,1344603715811028993,1345901188554883076,1361945545070301184,1369020483556040708,1380522738050273282,1392550311861096451,1399739587795300358,1417200483362557952,1422324685807800325,1435048859680530435
1318919003742633984,1331015172727693312,1338024421454442499,1352258181175496706,1365684857842638852,1377219559044870146,1384290133684326405,1396343902005829632,1402531765181456384,1418711972208685059,1423710702414540812,1439667846489989121
1320761915354746887,1332231348027875335,1339078832150745089,1349841998715498496,1356441635270270978,1367944866953564164,1388371937836027906,1394287672479338504,1407002897296941060,1421121873824436227,1427504084127559693,1435242688165543939
1319998738312605697,1333465516971749384,1341407147779895298,1355546694071554049,1356994844275728384,1373050807055216642,1382886617526915077,1393358987412664322,1403392284897562626,1418652047491092483,1432089846521241608,1436232500867702785
1320967499920351232,1333502421683765248,1338633443224203266,1347698134147870721,1359890415063879680,1369655960067801097,1380508851489898502,1393435408369860611,1408985139208675328,1413521361872510983,1432916291573014538,1443540885631819781
1322387321950334976,1333131857777487872,1335623693125431301,1348876199792156672,1365424021291073546,1372599732456022031,1385236456139116549,1398064998182797317,1408438979733696515,1418837640166658049,1431983444276350979,1436765747464785925
1322602690313097221,1330938274391728131,1344398921301417984,1353482893671112704,1362998232167628803,1375513980198739974,1380315253158871043,1394760357810421769,1410408718533947392,1417588699018182659,1426362248847532033,1437396403421159427
1319265597256073216,1329981113134166019,1340016831185088512,1349612949783130114,1364530659193053188,1373981488987930628,1378554354815406084,1394329746662739968,1408268444253016068,1421521449597259776,1423361435250434050,1436317242862546964
1319243757427019781,1333424388113252353,1334437218937491458,1353754493620527105,1358514763710541824,1375498059623370752,1382495898723352581,1399197012038402050,1400624096744984583,1421310796760502281,1425671575785771010,1439799666338668547
1318246615401062401,1331271471788941313,1337467596724047872,1348926349835177984,1358933281736167424,1375363859104555008,1383484226452922376,1389608790245314560,1410106420410867714,1414056645840232448,1430001763281739780,1443667057149546511
1319809269986848770,1327468336414920705,1342274414079950848,1346017280619028480,1359188097494310914,1367093312348442625,1385157103111729158,1399179199043104768,1404886556280827906,1415477294810939393,1429598761404280833,1439615126353682434
1320602459308396544,1323257939168169989,1337164594255720449,1345997185645740032,1360416308563640322,1368958862812921863,1380560551974219776,1392505313434030086,1409322215212916740,1412706568538308609,1424631977076936704,1436907231887376385
1318933566764556288,1332461749078011905,1344052599088160770,1354435297996656641,1364279385256194048,1372665514326065154,1381693750716555267,1395139049770295298,1410480625325330434,1419891549492502531,1429075916932599812,1437478776548560899
1320368055063597059,1323130614812475392,1342468131973959682,1346962239241203714,1362953259263131649,1374066824023785475,1387869992616607745,1389742927102898180,1403585695407435779,1418224230446112769,1425842108519301122,1438871024985116673
1318831904095961088,1325767852490625026,1338279893793173505,1348880115854422018,1361996161876287493,1376765129203675140,1382310551657836546,1392953078756876289,1403279450582786049,1420416800647417861,1426479327630307334,1439273142158086148
1322352078094819328,1333139871196729347,1338356941676924928,1353325277972221952,1365789418817130496,1374098189024952329,1382060287084400642,1394655144365596679,1405886699557863425,1421276686998392833,1430978230039764994,1433378621377421314
1321940290144399361,1332889012374106112,1342923607027007489,1355517150308478979,1359171075687481352,1368989315024486400,1385079911048691712,1398904073663877123,1409768714543697924,1417490408439955458,1424529705290674176,1438949432767156230
1318296874214830081,1333160536800849920,1339607967080001542,1347609049941094403,1362466807576150018,1376901883843989506,1388316911256195073,1392931608395669518,1405884205930848261,1421195343547576320,1428820642007224324,1435590667770736640
1321305791807266823,1333131854631890950,1337979765211467776,1348355468872265735,1357715872643772420,1376687430825312260,1388196354917240835,1396846374449147905,1406295048426242049,1417867819664949254,1427868370087645191,1440265701617377286
1318610571982417922,1333132275505098754,1334250232100478976,1353743403910103041,1365285112833863681,1370079162275397635,1380838657901408259,1395450248982503424,1409646761979744265,1418664235182268422,1425321347077509121,1435143617232793607
1321864286784921602,1331544039737454597,1334409834976997376,1349772556212051968,1357927627445698560,1377339214027612163,1387877308980088832,1389760217085136896,1406070916690362370,1419785984842010629,1428426435719532547,1435653487145193475
1320799287308132353,1327736078552461312,1342864571242049536,1345767466589417473,1360632345716527113,1370763754003070976,1378386205914640384,1398196900428271618,1407462438061084673,1415468873260802051,1426926623627022336,1441145343278665736
1320402185755238400,1333193776702033920,1336378020173471744,1345902762324877313,1366220495516033029,1375322612163702787,1385666899250454532,1395711523281063936,1404488174672519173,1414275364117958662,1427797936402931713,1437037614750707716
1321138367606755330,1333630439437651968,1336432197327335428,1345455646485962753,1358801935931908100,1373901591779020807,1387517501936967691,1390804145523679235,1406848569915711489,1411218588522803204,1427520739805212708,1438923529001504769
1322479548001325057,1327967386075500544,1340264561937707009,1347153848616423425,1359525812341530627,1368959424593858564,1386498274299949062,1389730385525977091,1407347438894125078,1418985262244376580,1432844262849327110,1441434929817165825
1318869279085858822,1329060731740938242,1343615724221313024,1349002355543564290,1364601807683608578,1371810911653089283,1379741021727166464,1397381057331163137,1405517670666018826,1414961762122694658,1426251923825561601,1433065519041581058
1320723272133046273,1327324885547438080,1337932009709031424,1353465785704845312,1364953679997108230,1377315450263117824,1384401429591470083,1394701083159764998,1407378622399270915,1421548714703867905,1432767134187335682,1439866336319057920
1320338501448077313,1333237953041211392,1338392813512355842,1345903378090647552,1366028120113954819,1373644056836898820,1386931826111877123,1393258712760999941,1408868364949364739,1417094353026170884,1425155743985115140,1440872316141916166
